,indicator,name,source,source_notes,subject_notes,language,units,scale
140,2.0.hoi.Math.pl_2.all,IOH: Competencia en Matemáticas Nivel 2,world_bank,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,1,,
141,2.0.hoi.Math.pl_2.prv,"IOH: Competencia en Matemáticas Nivel 2, Escuelas Privadas",world_bank,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,1,,
142,2.0.hoi.Math.pl_2.pub,"IOH: Competencia en Matemáticas Nivel 2, Escuelas Públicas",world_bank,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,1,,
143,2.0.hoi.Math.pl_3.all,IOH: Competencia en Matemáticas Nivel 3,world_bank,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,1,,
144,2.0.hoi.Math.pl_3.prv,"IOH: Competencia en Matemáticas Nivel 3, Escuelas Privadas",world_bank,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,1,,
145,2.0.hoi.Math.pl_3.pub,"IOH: Competencia en Matemáticas Nivel 3, Escuelas Públicas",world_bank,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,1,,
146,2.0.hoi.Read.pl_2.all,IOH: Competencia en Lectura Nivel 2,world_bank,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,1,,
147,2.0.hoi.Read.pl_2.prv,"IOH: Competencia en Lectura Nivel 2, Escuelas Privadas",world_bank,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,1,,
148,2.0.hoi.Read.pl_2.pub,"IOH: Competencia en Lectura Nivel 2, Escuelas Públicas",world_bank,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,1,,
149,2.0.hoi.Read.pl_3.all,IOH: Competencia en Lectura Nivel 3,world_bank,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,1,,
150,2.0.hoi.Read.pl_3.prv,"IOH: Competencia en Lectura Nivel 3, Escuelas Privadas",world_bank,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,1,,
151,2.0.hoi.Read.pl_3.pub,"IOH: Competencia en Lectura Nivel 3, Escuelas Públicas",world_bank,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,1,,
152,2.0.hoi.San,IOH: Saneamiento,world_bank,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),1,,
153,2.0.hoi.Sch,IOH: Matrícula Escolar,world_bank,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab con datos de SEDLAC (CEDLAS y el Banco Mundial),1,,
154,2.0.hoi.Scie.pl_2.all,IOH: Competencia en Ciencias Nivel 2,world_bank,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,1,,
155,2.0.hoi.Scie.pl_2.prv,"IOH: Competencia en Ciencias Nivel 2, Escuelas Privadas",world_bank,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,1,,
156,2.0.hoi.Scie.pl_2.pub,"IOH: Competencia en Ciencias Nivel 2, Escuelas Públicas",world_bank,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,1,,
157,2.0.hoi.Scie.pl_3.all,IOH: Competencia en Ciencias Nivel 3,world_bank,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,1,,
158,2.0.hoi.Scie.pl_3.prv,"IOH: Competencia en Ciencias Nivel 3, Escuelas Privadas",world_bank,"El Índice de Oportunidades Humanas (IOH) es un indicador económico que captura el grado de desigualdad en el acceso a un servicio esencial, entre diferentes grupos de circunstancias.  El índice toma en cuenta la tasa de acceso promedio (tasa de cobertura) de una oportunidad dada (un servicio) y la desigualdad de su distribución.  Las circunstancias incluidas en el IOH son el género del niño o niña, la educación de los padres, el ingreso per cápita familiar, el género del jefe del hogar, y el área de residencia urbana o rural.  Un incremento en el índice puede deberse tanto a incrementos en la cobertura como a una mejor distribución de dicho servicio.",Tabulaciones del LAC Equity Lab usando datos de PISA,1,,
